"","child","parent","length"
"2245","DOID:8616","DOID:7",5
"2246","DOID:8618","DOID:14566",5
"2247","DOID:8619","DOID:150",3
"2248","DOID:7371","DOID:14566",7
"2249","DOID:7378","DOID:7",4
"2250","DOID:7379","DOID:14566",7
"2251","DOID:14464","DOID:7",3
"2252","DOID:14463","DOID:7",8
"2253","DOID:11149","DOID:7",9
"2254","DOID:11148","DOID:7",9
"2255","DOID:0060026","DOID:7",5
"2256","DOID:0060027","DOID:7",6
"2257","DOID:0060024","DOID:7",5
"2258","DOID:0060025","DOID:7",5
"2259","DOID:0060022","DOID:7",5
"2260","DOID:0060023","DOID:7",5
"2261","DOID:0060020","DOID:7",6
"2262","DOID:0060021","DOID:7",5
"2263","DOID:0060028","DOID:7",6
"2264","DOID:0060029","DOID:7",5
"2265","DOID:0050201","DOID:0050117",4
"2266","DOID:0050200","DOID:0050117",4
"2267","DOID:0050202","DOID:0050117",3
"2268","DOID:0050204","DOID:7",7
"2269","DOID:6970","DOID:7",7
"2270","DOID:6975","DOID:14566",8
"2271","DOID:6977","DOID:7",5
"2272","DOID:6976","DOID:14566",9
"2273","DOID:0060282","DOID:7",6
"2274","DOID:0060283","DOID:7",4
"2275","DOID:0060280","DOID:7",5
"2276","DOID:0060281","DOID:7",6
"2277","DOID:0060286","DOID:0014667",4
"2278","DOID:0060287","DOID:7",7
"2279","DOID:0060284","DOID:7",6
"2280","DOID:0060285","DOID:0080015",3
"2281","DOID:0060288","DOID:7",7
"2282","DOID:0060289","DOID:225",2
"2283","DOID:5958","DOID:14566",7
"2284","DOID:10812","DOID:14566",6
"2285","DOID:10813","DOID:14566",6
"2286","DOID:10810","DOID:7",8
"2287","DOID:10811","DOID:14566",5
"2288","DOID:10816","DOID:14566",8
"2289","DOID:10817","DOID:150",3
"2290","DOID:11120","DOID:150",4
"2291","DOID:9230","DOID:7",5
"2292","DOID:1273","DOID:0050117",3
"2293","DOID:5225","DOID:7",6
"2294","DOID:0050012","DOID:0050117",3
"2295","DOID:0050013","DOID:0014667",3
"2296","DOID:0050880","DOID:225",2
"2297","DOID:5957","DOID:14566",8
"2298","DOID:367","DOID:7",5
"2299","DOID:366","DOID:14566",8
"2300","DOID:365","DOID:7",3
"2301","DOID:7503","DOID:14566",9
"2302","DOID:363","DOID:14566",6
"2303","DOID:361","DOID:7",6
"2304","DOID:369","DOID:14566",9
"2305","DOID:368","DOID:14566",8
"2306","DOID:11851","DOID:0050117",5
"2307","DOID:11850","DOID:7",7
"2308","DOID:11853","DOID:7",9
"2309","DOID:7502","DOID:14566",8
"2310","DOID:13046","DOID:7",8
"2311","DOID:5699","DOID:14566",8
"2312","DOID:5698","DOID:14566",8
"2313","DOID:5691","DOID:7",7
"2314","DOID:5690","DOID:14566",8
"2315","DOID:5693","DOID:14566",8
"2316","DOID:5692","DOID:14566",8
"2317","DOID:5695","DOID:14566",8
"2318","DOID:5694","DOID:14566",7
"2319","DOID:5697","DOID:14566",8
"2320","DOID:5696","DOID:14566",8
"2321","DOID:4618","DOID:14566",8
"2322","DOID:4617","DOID:7",8
"2323","DOID:4613","DOID:7",6
"2324","DOID:4610","DOID:14566",5
"2325","DOID:0050908","DOID:14566",7
"2326","DOID:0050909","DOID:14566",8
"2327","DOID:3049","DOID:7",5
"2328","DOID:11705","DOID:7",4
"2329","DOID:3047","DOID:225",2
"2330","DOID:3044","DOID:7",5
"2331","DOID:0050901","DOID:14566",9
"2332","DOID:3042","DOID:7",6
"2333","DOID:0050907","DOID:14566",6
"2334","DOID:0050904","DOID:14566",7
"2335","DOID:11702","DOID:7",6
"2336","DOID:6548","DOID:14566",7
"2337","DOID:5529","DOID:14566",10
"2338","DOID:5528","DOID:14566",9
"2339","DOID:5527","DOID:14566",10
"2340","DOID:13566","DOID:7",5
"2341","DOID:13565","DOID:0050117",6
"2342","DOID:13564","DOID:0050117",5
"2343","DOID:5522","DOID:14566",6
"2344","DOID:13561","DOID:7",7
"2345","DOID:13560","DOID:14566",8
"2346","DOID:12179","DOID:0050117",5
"2347","DOID:12177","DOID:7",6
"2348","DOID:12176","DOID:7",4
"2349","DOID:12175","DOID:7",5
"2350","DOID:12171","DOID:7",6
"2351","DOID:12170","DOID:7",7
"2352","DOID:4920","DOID:14566",8
"2353","DOID:4921","DOID:14566",7
"2354","DOID:4922","DOID:14566",8
"2355","DOID:4923","DOID:14566",7
"2356","DOID:4926","DOID:14566",9
"2357","DOID:4927","DOID:14566",11
"2358","DOID:4928","DOID:14566",10
"2359","DOID:4929","DOID:14566",6
"2360","DOID:6523","DOID:14566",10
"2361","DOID:8119","DOID:14566",9
"2362","DOID:8118","DOID:14566",6
"2363","DOID:8117","DOID:7",4
"2364","DOID:8110","DOID:14566",11
"2365","DOID:0050196","DOID:0050117",3
"2366","DOID:2312","DOID:0050117",4
"2367","DOID:2314","DOID:7",7
"2368","DOID:2316","DOID:7",5
"2369","DOID:561","DOID:7",6
"2370","DOID:560","DOID:7",6
"2371","DOID:562","DOID:7",6
"2372","DOID:565","DOID:7",7
"2373","DOID:10039","DOID:0050117",6
"2374","DOID:566","DOID:7",6
"2375","DOID:10034","DOID:7",6
"2376","DOID:10035","DOID:0050117",7
"2377","DOID:10030","DOID:7",8
"2378","DOID:10031","DOID:7",8
"2379","DOID:10032","DOID:7",8
"2380","DOID:10033","DOID:7",7
"2381","DOID:10159","DOID:7",6
"2382","DOID:10153","DOID:14566",7
"2383","DOID:10152","DOID:14566",8
"2384","DOID:10151","DOID:14566",8
"2385","DOID:7826","DOID:14566",8
"2386","DOID:10156","DOID:14566",7
"2387","DOID:10155","DOID:14566",5
"2388","DOID:10154","DOID:14566",6
"2389","DOID:7169","DOID:14566",9
"2390","DOID:7168","DOID:14566",9
"2391","DOID:7165","DOID:7",5
"2392","DOID:7166","DOID:7",4
"2393","DOID:7160","DOID:14566",7
"2394","DOID:8805","DOID:7",6
"2395","DOID:8802","DOID:14566",4
"2396","DOID:8800","DOID:14566",4
"2397","DOID:172","DOID:14566",6
"2398","DOID:173","DOID:14566",7
"2399","DOID:170","DOID:14566",4
"2400","DOID:171","DOID:14566",5
"2401","DOID:176","DOID:14566",4
"2402","DOID:174","DOID:14566",5
"2403","DOID:175","DOID:14566",5
"2404","DOID:178","DOID:7",3
"2405","DOID:12883","DOID:150",3
"2406","DOID:12889","DOID:7",8
"2407","DOID:7788","DOID:14566",9
"2408","DOID:7787","DOID:14566",7
"2409","DOID:11289","DOID:7",7
"2410","DOID:11282","DOID:7",8
"2411","DOID:11283","DOID:7",8
"2412","DOID:11285","DOID:0050117",5
"2413","DOID:6569","DOID:14566",9
"2414","DOID:13822","DOID:7",8
"2415","DOID:13823","DOID:7",8
"2416","DOID:6564","DOID:14566",8
"2417","DOID:6562","DOID:14566",7
"2418","DOID:13825","DOID:7",8
"2419","DOID:5062","DOID:150",4
"2420","DOID:5063","DOID:14566",8
"2421","DOID:1035","DOID:14566",8
"2422","DOID:1789","DOID:14566",5
"2423","DOID:1788","DOID:14566",5
"2424","DOID:1787","DOID:7",4
"2425","DOID:1786","DOID:14566",5
"2426","DOID:1785","DOID:14566",5
"2427","DOID:1781","DOID:14566",5
"2428","DOID:6786","DOID:14566",10
"2429","DOID:6787","DOID:14566",9
"2430","DOID:0060349","DOID:225",2
"2431","DOID:0060348","DOID:630",5
"2432","DOID:0060347","DOID:225",2
"2433","DOID:0060346","DOID:7",6
"2434","DOID:0060345","DOID:0050117",5
"2435","DOID:0060344","DOID:7",6
"2436","DOID:0060343","DOID:7",8
"2437","DOID:0060342","DOID:7",7
"2438","DOID:0060341","DOID:0080015",2
"2439","DOID:0060340","DOID:630",2
"2440","DOID:1255","DOID:0050117",4
"2441","DOID:1254","DOID:0050117",5
"2442","DOID:5204","DOID:0014667",4
"2443","DOID:1251","DOID:0050117",7
"2444","DOID:5200","DOID:7",3
"2445","DOID:1252","DOID:0050117",4
"2446","DOID:5208","DOID:14566",11
"2447","DOID:5209","DOID:14566",11
"2448","DOID:8519","DOID:150",4
"2449","DOID:9699","DOID:7",9
"2450","DOID:9698","DOID:7",8
"2451","DOID:9694","DOID:7",8
"2452","DOID:9697","DOID:7",8
"2453","DOID:0050739","DOID:630",3
"2454","DOID:0050738","DOID:630",3
"2455","DOID:0050735","DOID:630",3
"2456","DOID:0050734","DOID:0014667",5
"2457","DOID:0050737","DOID:630",4
"2458","DOID:0050736","DOID:630",4
"2459","DOID:0050731","DOID:0014667",4
"2460","DOID:0050730","DOID:0014667",4
"2461","DOID:0050733","DOID:0014667",6
"2462","DOID:0050732","DOID:0014667",6
"2463","DOID:0050222","DOID:7",7
"2464","DOID:4558","DOID:7",5
"2465","DOID:4008","DOID:14566",8
"2466","DOID:4551","DOID:14566",6
"2467","DOID:4550","DOID:14566",7
"2468","DOID:4001","DOID:14566",9
"2469","DOID:4552","DOID:14566",5
"2470","DOID:4555","DOID:14566",10
"2471","DOID:4554","DOID:14566",7
"2472","DOID:4557","DOID:7",4
"2473","DOID:4556","DOID:14566",8
"2474","DOID:990","DOID:7",6
"2475","DOID:992","DOID:0050117",3
"2476","DOID:997","DOID:7",5
"2477","DOID:998","DOID:7",6
"2478","DOID:999","DOID:7",5
"2479","DOID:3781","DOID:7",5
"2480","DOID:3783","DOID:630",4
"2481","DOID:3529","DOID:7",7
"2482","DOID:3528","DOID:7",8
"2483","DOID:3259","DOID:14566",9
"2484","DOID:3258","DOID:14566",10
"2485","DOID:3253","DOID:14566",9
"2486","DOID:3252","DOID:14566",8
"2487","DOID:14032","DOID:14566",7
"2488","DOID:14033","DOID:14566",7
"2489","DOID:11514","DOID:7",5
"2490","DOID:3527","DOID:7",7
"2491","DOID:14037","DOID:7",6
"2492","DOID:5101","DOID:14566",7
"2493","DOID:2789","DOID:0050117",3
"2494","DOID:2786","DOID:7",5
"2495","DOID:2784","DOID:14566",6
"2496","DOID:2785","DOID:7",6
"2497","DOID:2782","DOID:14566",10
"2498","DOID:2780","DOID:14566",7
"2499","DOID:2781","DOID:14566",11
"2500","DOID:12960","DOID:7",8
"2501","DOID:12961","DOID:0080015",2
"2502","DOID:9305","DOID:0050117",7
"2503","DOID:7571","DOID:14566",6
"2504","DOID:12965","DOID:14566",7
"2505","DOID:7574","DOID:14566",8
"2506","DOID:3973","DOID:14566",8
"2507","DOID:12969","DOID:14566",6
"2508","DOID:7578","DOID:14566",7
"2509","DOID:4203","DOID:14566",8
"2510","DOID:13619","DOID:7",7
"2511","DOID:8632","DOID:14566",6
"2512","DOID:8633","DOID:7",4
"2513","DOID:8634","DOID:14566",4
"2514","DOID:8635","DOID:14566",7
"2515","DOID:4206","DOID:14566",9
"2516","DOID:7315","DOID:14566",7
"2517","DOID:7312","DOID:7",5
"2518","DOID:6612","DOID:630",5
"2519","DOID:6613","DOID:14566",8
"2520","DOID:7319","DOID:7",5
"2521","DOID:7747","DOID:14566",11
"2522","DOID:2129","DOID:14566",7
"2523","DOID:2122","DOID:0050117",5
"2524","DOID:2123","DOID:0050117",4
"2525","DOID:2120","DOID:630",4
"2526","DOID:2127","DOID:14566",7
"2527","DOID:8517","DOID:7",7
"2528","DOID:6951","DOID:14566",10
"2529","DOID:6950","DOID:150",5
"2530","DOID:6959","DOID:14566",10
"2531","DOID:6958","DOID:14566",9
"2532","DOID:10834","DOID:150",4
"2533","DOID:10835","DOID:7",4
"2534","DOID:693","DOID:7",6
"2535","DOID:699","DOID:7",6
"2536","DOID:698","DOID:7",6
"2537","DOID:6048","DOID:14566",8
"2538","DOID:6041","DOID:14566",10
"2539","DOID:6043","DOID:14566",9
"2540","DOID:0050035","DOID:0050117",5
"2541","DOID:0050032","DOID:0014667",3
"2542","DOID:349","DOID:7",6
"2543","DOID:348","DOID:7",7
"2544","DOID:345","DOID:7",4
"2545","DOID:341","DOID:7",4
"2546","DOID:342","DOID:7",5
"2547","DOID:0060408","DOID:630",4
"2548","DOID:0060409","DOID:630",4
"2549","DOID:0060404","DOID:630",4
"2550","DOID:0060405","DOID:630",4
"2551","DOID:0060406","DOID:630",4
"2552","DOID:0060407","DOID:630",4
"2553","DOID:0060400","DOID:630",4
"2554","DOID:0060401","DOID:630",4
"2555","DOID:0060402","DOID:630",4
"2556","DOID:0060403","DOID:630",4
"2557","DOID:0050698","DOID:7",4
"2558","DOID:0050699","DOID:7",5
"2559","DOID:0050692","DOID:7",6
"2560","DOID:0050693","DOID:630",5
"2561","DOID:0050690","DOID:7",7
"2562","DOID:0050691","DOID:630",5
"2563","DOID:0050696","DOID:150",4
"2564","DOID:0050697","DOID:7",6
"2565","DOID:0050694","DOID:630",5
"2566","DOID:0050695","DOID:14566",7
"2567","DOID:4636","DOID:7",7
"2568","DOID:4637","DOID:7",6
"2569","DOID:4630","DOID:14566",6
"2570","DOID:9207","DOID:150",3
"2571","DOID:4633","DOID:14566",6
"2572","DOID:11875","DOID:7",5
"2573","DOID:11874","DOID:7",8
"2574","DOID:4638","DOID:7",6
"2575","DOID:4639","DOID:7",6
"2576","DOID:11871","DOID:7",8
"2577","DOID:11870","DOID:7",5
"2578","DOID:0050960","DOID:7",7
"2579","DOID:0050961","DOID:7",7
"2580","DOID:0050962","DOID:7",7
"2581","DOID:0050963","DOID:7",7
"2582","DOID:0050964","DOID:7",7
"2583","DOID:0050965","DOID:7",7
"2584","DOID:0050966","DOID:7",7
"2585","DOID:11720","DOID:7",7
"2586","DOID:0050968","DOID:7",7
"2587","DOID:0050969","DOID:7",7
"2588","DOID:3068","DOID:14566",6
"2589","DOID:3069","DOID:14566",5
"2590","DOID:11729","DOID:0050117",4
"2591","DOID:5545","DOID:14566",7
"2592","DOID:13580","DOID:7",6
"2593","DOID:5547","DOID:14566",6
"2594","DOID:5546","DOID:14566",7
"2595","DOID:13585","DOID:7",5
"2596","DOID:5540","DOID:14566",8
"2597","DOID:13589","DOID:7",5
"2598","DOID:12191","DOID:14566",10
"2599","DOID:12190","DOID:14566",9
"2600","DOID:12192","DOID:14566",9
"2601","DOID:12197","DOID:7",7
"2602","DOID:12196","DOID:7",8
"2603","DOID:4490","DOID:14566",5
"2604","DOID:4491","DOID:225",2
"2605","DOID:4492","DOID:0050117",4
"2606","DOID:0080102","DOID:7",7
"2607","DOID:4947","DOID:14566",9
"2608","DOID:4944","DOID:14566",5
"2609","DOID:4943","DOID:14566",4
"2610","DOID:4948","DOID:14566",7
"2611","DOID:8133","DOID:14566",7
"2612","DOID:8130","DOID:14566",9
"2613","DOID:8137","DOID:14566",7
"2614","DOID:8135","DOID:14566",7
"2615","DOID:8138","DOID:14566",7
"2616","DOID:10588","DOID:7",7
"2617","DOID:10584","DOID:7",8
"2618","DOID:10587","DOID:0014667",6
"2619","DOID:10581","DOID:0014667",6
"2620","DOID:10582","DOID:0014667",4
"2621","DOID:8651","DOID:14566",8
"2622","DOID:2339","DOID:7",9
"2623","DOID:2338","DOID:14566",8
"2624","DOID:507","DOID:150",2
"2625","DOID:505","DOID:14566",5
"2626","DOID:502","DOID:14566",6
"2627","DOID:501","DOID:14566",5
"2628","DOID:1108","DOID:14566",6
"2629","DOID:8792","DOID:14566",4
"2630","DOID:8791","DOID:14566",4
"2631","DOID:10139","DOID:7",7
"2632","DOID:10138","DOID:7",8
"2633","DOID:10131","DOID:150",4
"2634","DOID:10132","DOID:150",3
"2635","DOID:7142","DOID:14566",7
"2636","DOID:7141","DOID:14566",8
"2637","DOID:7140","DOID:14566",9
"2638","DOID:7147","DOID:7",6
"2639","DOID:7146","DOID:14566",7
"2640","DOID:7144","DOID:14566",7
"2641","DOID:7148","DOID:7",7
"2642","DOID:10784","DOID:0050117",5
"2643","DOID:8864","DOID:14566",9
"2644","DOID:8867","DOID:0050117",3
"2645","DOID:8866","DOID:14566",3
"2646","DOID:8861","DOID:7",7
"2647","DOID:8869","DOID:7",4
"2648","DOID:12759","DOID:14566",8
"2649","DOID:12756","DOID:14566",8
"2650","DOID:12753","DOID:7",7
"2651","DOID:12750","DOID:0050117",5
"2652","DOID:11262","DOID:0050117",4
"2653","DOID:11263","DOID:0050117",4
"2654","DOID:11260","DOID:0050117",3
"2655","DOID:11266","DOID:0050117",3
"2656","DOID:11267","DOID:7",8
"2657","DOID:11265","DOID:0050117",4
"2658","DOID:11269","DOID:7",8
"2659","DOID:0060189","DOID:7",6
"2660","DOID:0060188","DOID:7",6
"2661","DOID:6230","DOID:14566",9
"2662","DOID:6231","DOID:14566",8
"2663","DOID:13809","DOID:0014667",5
"2664","DOID:6543","DOID:7",5
"2665","DOID:0060181","DOID:7",6
"2666","DOID:0060180","DOID:7",5
"2667","DOID:0060183","DOID:7",7
"2668","DOID:0060182","DOID:7",6
"2669","DOID:13800","DOID:0050117",4
"2670","DOID:13801","DOID:0050117",3
"2671","DOID:0060187","DOID:7",6
"2672","DOID:0060186","DOID:7",6
"2673","DOID:1019","DOID:7",6
"2674","DOID:14694","DOID:630",5
"2675","DOID:14695","DOID:0014667",5
"2676","DOID:14692","DOID:0014667",4
"2677","DOID:14693","DOID:630",5
"2678","DOID:14699","DOID:630",4
"2679","DOID:0060365","DOID:225",2
"2680","DOID:0060364","DOID:630",5
"2681","DOID:0060367","DOID:7",7
"2682","DOID:0060366","DOID:7",4
"2683","DOID:0060361","DOID:7",6
"2684","DOID:0060360","DOID:7",5
"2685","DOID:0060363","DOID:0014667",3
"2686","DOID:0060362","DOID:7",7
"2687","DOID:0060369","DOID:7",7
"2688","DOID:0060368","DOID:7",7
"2689","DOID:0050980","DOID:7",7
"2690","DOID:5048","DOID:14566",10
"2691","DOID:5040","DOID:14566",6
"2692","DOID:5041","DOID:14566",5
"2693","DOID:5042","DOID:14566",6
"2694","DOID:5043","DOID:14566",7
"2695","DOID:5044","DOID:14566",5
"2696","DOID:5046","DOID:14566",7
"2697","DOID:5047","DOID:14566",11
"2698","DOID:4798","DOID:7",7
"2699","DOID:4791","DOID:14566",8
"2700","DOID:4790","DOID:14566",7
"2701","DOID:4797","DOID:7",7
"2702","DOID:4796","DOID:7",7
"2703","DOID:4795","DOID:0014667",8
"2704","DOID:4794","DOID:14566",7
"2705","DOID:0050759","DOID:7",8
"2706","DOID:0050758","DOID:0014667",4
"2707","DOID:0050753","DOID:7",6
"2708","DOID:0050752","DOID:7",7
"2709","DOID:0050751","DOID:14566",9
"2710","DOID:0050750","DOID:14566",10
"2711","DOID:0050757","DOID:0014667",4
"2712","DOID:0050756","DOID:0014667",6
"2713","DOID:0050755","DOID:7",7
"2714","DOID:0050754","DOID:7",7
"2715","DOID:1279","DOID:7",6
"2716","DOID:1278","DOID:7",7
"2717","DOID:5224","DOID:7",6
"2718","DOID:1272","DOID:7",5
"2719","DOID:1271","DOID:7",4
"2720","DOID:1270","DOID:630",5
"2721","DOID:5221","DOID:7",5
"2722","DOID:5222","DOID:7",6
"2723","DOID:5223","DOID:7",3
"2724","DOID:9011","DOID:14566",4
"2725","DOID:7553","DOID:14566",9
"2726","DOID:1909","DOID:14566",4
"2727","DOID:13248","DOID:7",4
"2728","DOID:13249","DOID:7",4
"2729","DOID:12118","DOID:0014667",6
"2730","DOID:1901","DOID:14566",7
"2731","DOID:13240","DOID:7",6
"2732","DOID:13241","DOID:7",5
"2733","DOID:1907","DOID:14566",7
"2734","DOID:1906","DOID:14566",7
"2735","DOID:6935","DOID:14566",7
"2736","DOID:6934","DOID:14566",7
"2737","DOID:12030","DOID:7",8
"2738","DOID:6936","DOID:14566",6
"2739","DOID:6931","DOID:14566",10
"2740","DOID:3508","DOID:7",4
"2741","DOID:3507","DOID:14566",7
"2742","DOID:3504","DOID:14566",9
"2743","DOID:3503","DOID:14566",8
"2744","DOID:3502","DOID:14566",10
"2745","DOID:3501","DOID:14566",11
"2746","DOID:3500","DOID:14566",8
"2747","DOID:7086","DOID:14566",8
"2748","DOID:7584","DOID:14566",9
"2749","DOID:7081","DOID:14566",7
"2750","DOID:7088","DOID:14566",8
"2751","DOID:7089","DOID:14566",8
"2752","DOID:0080109","DOID:14566",6
"2753","DOID:0080108","DOID:7",6
"2754","DOID:0080107","DOID:225",2
"2755","DOID:0080106","DOID:225",2
"2756","DOID:0080105","DOID:225",2
"2757","DOID:0080103","DOID:7",7
"2758","DOID:13636","DOID:7",7
"2759","DOID:0080101","DOID:7",7
"2760","DOID:0080100","DOID:7",6
"2761","DOID:8659","DOID:0050117",3
"2762","DOID:8304","DOID:14566",7
"2763","DOID:8305","DOID:14566",5
"2764","DOID:8654","DOID:14566",8
"2765","DOID:8307","DOID:14566",9
"2766","DOID:9565","DOID:7",5
"2767","DOID:8302","DOID:14566",8
"2768","DOID:8303","DOID:14566",5
"2769","DOID:9563","DOID:7",5
"2770","DOID:5862","DOID:14566",7
"2771","DOID:201","DOID:14566",5
"2772","DOID:5644","DOID:7",6
"2773","DOID:2101","DOID:14566",8
"2774","DOID:1520","DOID:14566",9
"2775","DOID:2106","DOID:7",5
"2776","DOID:204","DOID:7",4
"2777","DOID:205","DOID:7",6
"2778","DOID:7558","DOID:7",7
"2779","DOID:7559","DOID:7",7
"2780","DOID:206","DOID:7",8
"2781","DOID:7551","DOID:0050117",4
"2782","DOID:4848","DOID:14566",9
"2783","DOID:6688","DOID:7",5
"2784","DOID:6939","DOID:14566",8
"2785","DOID:6938","DOID:14566",11
"2786","DOID:6683","DOID:630",5
"2787","DOID:6682","DOID:7",6
"2788","DOID:6680","DOID:150",5
"2789","DOID:6687","DOID:7",4
"2790","DOID:6686","DOID:225",2
"2791","DOID:6933","DOID:14566",7
"2792","DOID:6932","DOID:14566",8
"2793","DOID:801","DOID:7",7
"2794","DOID:10579","DOID:7",6
"2795","DOID:807","DOID:7",7
"2796","DOID:900","DOID:7",5
"2797","DOID:0060175","DOID:0014667",5
"2798","DOID:10854","DOID:7",4
"2799","DOID:10852","DOID:7",7
"2800","DOID:0060176","DOID:0014667",4
"2801","DOID:906","DOID:0014667",3
"2802","DOID:4119","DOID:14566",6
"2803","DOID:0060177","DOID:0014667",5
"2804","DOID:9346","DOID:7",5
"2805","DOID:7334","DOID:14566",6
"2806","DOID:6203","DOID:14566",7
"2807","DOID:7332","DOID:0050117",8
"2808","DOID:7333","DOID:14566",6
"2809","DOID:6201","DOID:14566",7
"2810","DOID:6067","DOID:14566",8
"2811","DOID:6065","DOID:14566",6
"2812","DOID:13814","DOID:7",7
"2813","DOID:9341","DOID:7",4
"2814","DOID:1485","DOID:630",5
"2815","DOID:1483","DOID:7",6
"2816","DOID:7880","DOID:7",5
"2817","DOID:0060428","DOID:630",4
"2818","DOID:0060429","DOID:630",3
"2819","DOID:0060422","DOID:630",4
"2820","DOID:0060423","DOID:630",4
"2821","DOID:0060420","DOID:630",4
"2822","DOID:0060421","DOID:630",4
"2823","DOID:0060426","DOID:630",4
"2824","DOID:0060427","DOID:630",4
"2825","DOID:0060424","DOID:630",4
"2826","DOID:0060425","DOID:630",4
"2827","DOID:9749","DOID:7",8
"2828","DOID:13031","DOID:7",5
"2829","DOID:13033","DOID:7",5
"2830","DOID:13035","DOID:0050117",5
"2831","DOID:13034","DOID:0050117",4
"2832","DOID:13037","DOID:7",8
"2833","DOID:13036","DOID:0050117",5
"2834","DOID:13038","DOID:7",8
"2835","DOID:12205","DOID:0050117",3
"2836","DOID:12206","DOID:0050117",4
"2837","DOID:9220","DOID:150",4
"2838","DOID:0050726","DOID:0014667",5
"2839","DOID:9742","DOID:7",6
"2840","DOID:5569","DOID:14566",8
"2841","DOID:5568","DOID:14566",6
"2842","DOID:5563","DOID:14566",7
"2843","DOID:12098","DOID:7",7
"2844","DOID:5561","DOID:14566",5
"2845","DOID:5560","DOID:14566",6
"2846","DOID:5567","DOID:14566",8
"2847","DOID:5566","DOID:14566",7
"2848","DOID:5565","DOID:14566",7
"2849","DOID:5564","DOID:14566",8
"2850","DOID:0050727","DOID:0014667",5
"2851","DOID:9745","DOID:7",8
"2852","DOID:4968","DOID:7",5
"2853","DOID:4969","DOID:7",3
"2854","DOID:4964","DOID:150",4
"2855","DOID:4960","DOID:14566",6
"2856","DOID:4961","DOID:7",4
"2857","DOID:4962","DOID:0050117",6
"2858","DOID:1142","DOID:7",9
"2859","DOID:0050419","DOID:7",5
"2860","DOID:0050948","DOID:7",7
"2861","DOID:0050949","DOID:7",7
"2862","DOID:0050946","DOID:7",7
"2863","DOID:0050947","DOID:7",7
"2864","DOID:0050944","DOID:7",7
"2865","DOID:0050945","DOID:7",7
"2866","DOID:0050942","DOID:7",7
"2867","DOID:0050943","DOID:7",7
"2868","DOID:0050940","DOID:14566",9
"2869","DOID:0050941","DOID:7",7
"2870","DOID:2355","DOID:7",4
"2871","DOID:2354","DOID:14566",8
"2872","DOID:2354","DOID:7",6
"2873","DOID:2351","DOID:0014667",4
"2874","DOID:2352","DOID:0014667",4
"2875","DOID:10079","DOID:0050117",5
"2876","DOID:529","DOID:7",8
"2877","DOID:528","DOID:7",7
"2878","DOID:525","DOID:7",5
"2879","DOID:10071","DOID:14566",6
"2880","DOID:4210","DOID:14566",7
"2881","DOID:526","DOID:0050117",3
"2882","DOID:10074","DOID:0050117",4
"2883","DOID:10075","DOID:0050117",4
"2884","DOID:11701","DOID:7",7
"2885","DOID:10113","DOID:0050117",4
"2886","DOID:10112","DOID:0050117",5
"2887","DOID:37","DOID:7",3
"2888","DOID:11302","DOID:0050117",5
"2889","DOID:13799","DOID:14566",7
